Date,True_Daily_Cases,True_Cumulative_Cases,True_Daily_Pct_Positive,True_Daily_Cases_Chld,True_Cumulative_Cases_Chld,True_Daily_Pct_Positive_Chld,True_Daily_Hospitalization,True_Cumulative_Hospitalization,True_Daily_Fatality,True_Cumulative_Fatality,Mean_DSA_Cumulative,Low_DSA_Cumulative,High_DSA_Cumulative,Mean_DSA_Cumulative_Chld,Low_DSA_Cumulative_Chld,High_DSA_Cumulative_Chld,Mean_Daily_Cases_NoVac,Median_Daily_Cases_NoVac,High_Daily_Cases_NoVac,Low_Daily_Cases_NoVac,Mean_Cumulative_Cases_NoVac,High_Cumulative_Cases_NoVac,Low_Cumulative_Cases_NoVac,Mean_Cumulative_Cases_Children,Median_Cumulative_Cases_Children,High_Cumulative_Cases_Children,Low_Cumulative_Cases_Children,Mean_Daily_Children_NoVac,Median_Daily_Children_NoVac,High_Daily_Children_NoVac,Low_Daily_Children_NoVac,Mean_Cumulative_Cases_Children_NoVac,Median_Cumulative_Cases_Children_NoVac,High_Cumulative_Cases_Children_NoVac,Low_Cumulative_Cases_Children_NoVac,Mean_Daily_Hospitalization,High_Daily_Hospitalization,Low_Daily_Hospitalization,Mean_Cumulative_Hospitalization,High_Cumulative_Hospitalization,Low_Cumulative_Hospitalization,Mean_Daily_Fatality,High_Daily_Fatality,Low_Daily_Fatality,Mean_Cumulative_Fatality,High_Cumulative_Fatality,Low_Cumulative_Fatality,Mean_DSA_Daily_Hospitalization,High_DSA_Daily_Hospitalization,Low_DSA_Daily_Hospitalization,Mean_DSA_Cumulative_Hospitalization,High_DSA_Cumulative_Hospitalization,Low_DSA_Cumulative_Hospitalization,Mean_DSA_Daily_Fatality,High_DSA_Daily_Fatality,Low_DSA_Daily_Fatality,Mean_DSA_Cumulative_Fatality,High_DSA_Cumulative_Fatality,Low_DSA_Cumulative_Fatality,Diff_NoVac_Mean,Diff_NoVac_Low,Diff_NoVac_High,Diff_NoVac_Chld_Mean,Diff_NoVac_Chld_Low,Diff_NoVac_Chld_High,Diff_DSA_Mean,Diff_DSA_Low,Diff_DSA_High,Diff_DSA_Mean_Chld,Diff_DSA_Low_Chld,Diff_DSA_High_Chld,Diff_Mean_Hospitalization,Diff_Low_Hospitalization,Diff_High_Hospitalization,Diff_DSA_Mean_Hospitalization,Diff_DSA_Low_Hospitalization,Diff_DSA_High_Hospitalization,Diff_Mean_Fatality,Diff_Low_Fatality,Diff_High_Fatality,Diff_DSA_Mean_Fatality,Diff_DSA_Low_Fatality,Diff_DSA_High_Fatality
2021-01-18,10114,559480,0.1020729467331409,6028,374994,0.0882460583524865,131,12704,47,4127,606017.4163143489,518535.12464297214,716888.3448803728,369335.655293961,337798.58608510904,409304.2487159436,52733.4632,48796.5,93246.5,16814.125,842807.9684,1132580.75,624312.75,566988.9332,531619.5,759421.625,421435.75,36355.0304,33614.0,64248.875,11561.125,566988.9332,531619.5,759421.625,421435.75,951.6877258922752,1762.7210057462514,339.3499631573654,17921.00185672838,22482.262402387398,14557.379582276732,319.8735736413267,592.47151360709,114.05956226705166,5819.255833888676,7352.349800905201,4688.702346609371,418.1639875920464,768.9964094806712,144.58418348582563,14564.146234063628,17072.92067719542,12584.60713927699,140.54989408817454,258.46884742293526,48.59646521159324,4690.976698825734,5534.20565381955,4025.6300444718036,283327.9684,64832.75,573100.75,191994.93319999997,46441.75,384427.625,46537.41631434893,-40944.875357027864,157408.34488037275,-5658.344706039003,-37195.41391489096,34310.2487159436,5217.0018567283805,1853.3795822767315,9778.262402387398,1860.146234063628,-119.39286072301002,4368.92067719542,1692.2558338886756,561.7023466093706,3225.349800905201,563.9766988257343,-101.36995552819644,1407.2056538195502
2021-01-19,8621,568101,0.0924603174603174,5211,380205,0.0771074710347582,142,12846,44,4171,625749.1174063786,525368.7495123988,753172.7908150911,376448.8665628816,340262.084655357,422384.6683161368,51488.4944,49298.0,89069.0,16197.75,894296.4628,1220806.25,641240.0,604307.1928,565721.0,823402.625,433947.875,37318.2596,35770.0,64574.625,11777.75,604307.1928,565721.0,823402.625,433947.875,997.5819506894679,1825.2418475577742,339.7887824674276,18918.583807417894,24313.48882001562,14907.009520814281,335.29916892428685,613.4855127931838,114.20705466090472,6154.55500281296,7967.846798939876,4806.217130975374,446.4866314321899,820.3509906379543,153.97075895556839,15010.632865495882,17893.960888742025,12739.23760596563,150.06947183792815,275.7297334790543,51.75140496553988,4841.046170663668,5810.167042650544,4077.603185059644,326195.4628,73139.0,652705.25,224102.19279999996,53742.875,443197.625,57648.11740637862,-42732.25048760115,185071.7908150911,-3756.1334371183766,-39942.915344643,42179.66831613681,6072.583807417894,2061.009520814281,11467.48882001562,2164.6328654958816,-106.76239403436921,5047.960888742025,1983.55500281296,635.217130975374,3796.846798939876,670.0461706636679,-93.39681494035585,1639.1670426505443
2021-01-20,8360,576461,0.0923032758830089,5058,385263,0.0773323548298321,128,12974,54,4225,646732.0501865358,532723.4765765611,792011.2794598134,384013.14260835084,342913.4387980446,436385.8116441712,51590.2988,50814.0,87400.5,16136.875,945886.7616,1307584.25,658161.75,641564.4172,602843.5,886181.125,445927.75,37257.2244,36793.5,63107.875,11665.5,641564.4172,602843.5,886181.125,445927.75,1022.7655203291064,1838.8432258229727,336.9607011127998,19941.349327747,26163.558607538354,15269.826309609169,343.7636664674531,618.0570979400422,113.25650285190136,6498.318669280412,8589.677277909122,4928.164172690218,474.7993561671975,873.205827611589,163.20792527971332,15485.43222166307,18772.793680908257,12905.659512351955,159.58571565836706,293.4948733742177,54.85612652707234,5000.63188632202,6105.553205795426,4133.5395688961435,369425.76159999997,81700.75,731123.25,256301.41720000003,60664.75,500918.125,70271.05018653581,-43737.52342343889,215550.27945981338,-1249.8573916491587,-42349.561201955425,51122.81164417119,6967.349327747001,2295.8263096091687,13189.558607538354,2511.43222166307,-68.34048764804538,5798.793680908257,2273.318669280412,703.164172690218,4364.6772779091225,775.6318863220204,-91.46043110385654,1880.553205795426
2021-01-21,7270,583731,0.0907796813345986,4332,389595,0.0752645203884844,117,13091,49,4274,668949.8102581941,540399.4805277841,833434.0372689101,392022.569701066,345680.61216801644,451318.57523425046,46831.9356,47473.5,77819.25,14664.0,992718.6972,1384373.25,672946.0,675224.3628,637533.5,941899.875,456512.0,33659.9456,34203.0,55952.625,10513.75,675224.3628,637533.5,941899.875,456512.0,1012.0926860487066,1784.4142767400936,326.7450199000981,20953.442013795695,27965.08522109349,15608.127241398695,340.1763998155144,599.7628802266019,109.82289078800328,6838.495069095933,9195.191818245923,5041.871143026784,502.7408841283221,925.0454667366146,172.69623869226865,15988.173105791388,19710.103014378954,13079.351234675163,168.97719582434675,310.918793187465,58.04526161469514,5169.609082146387,6420.594030582296,4191.919424409517,408987.69720000005,89215.0,800642.25,285629.3628,66917.0,552304.875,85218.8102581941,-43331.51947221591,249703.0372689101,2427.569701066008,-43914.387831983564,61723.57523425046,7862.442013795695,2517.1272413986953,14874.08522109349,2897.1731057913876,-11.648765324836859,6619.103014378954,2564.495069095933,767.871143026784,4921.191818245923,895.6090821463868,-82.08057559048302,2146.594030582296
2021-01-22,7388,591119,0.0885787593218713,4187,393782,0.0708400304542762,104,13195,66,4340,692368.8219168901,548499.5609244365,876420.9936515305,400465.0439135338,348600.6636571349,466815.22710076993,49888.1116,51802.0,81472.875,15630.125,1042606.8088,1465415.875,688733.625,710576.984,675035.5,999203.75,467677.875,35352.6212,36692.5,57731.875,11038.0,710576.984,675035.5,999203.75,467677.875,1028.7338702478523,1775.3752454637652,325.3546172795417,21982.17588404358,29757.33126418607,15949.409861504837,345.7696999228732,596.7247542132563,109.35555991576716,7184.264769018791,9797.587048373585,5156.580294300827,529.9226649639533,974.2529067543333,181.8901479276061,16518.095770755353,20682.80685077296,13262.638909354762,178.11331593735628,327.45799954683184,61.13544395374348,5347.722398083733,6747.53136914076,4253.524593740878,451487.8088,97614.625,874296.875,316794.98400000005,73895.875,605421.75,101249.8219168901,-42619.43907556345,285301.9936515305,6683.043913533795,-45181.33634286508,73033.22710076993,8787.17588404358,2754.409861504837,16562.33126418607,3323.0957707553534,67.63890935476229,7487.806850772959,2844.2647690187914,816.5802943008266,5457.587048373585,1007.7223980837334,-86.47540625912188,2407.53136914076
2021-01-23,2447,593566,0.0813335106029382,1547,395329,0.0711624269745618,117,13312,52,4392,716936.1188841364,556954.6198279337,921375.5527805901,409321.4710821426,351648.68369307736,483021.1930788022,18349.6892,19491.0,29494.375,5709.125,1060956.498,1494726.75,694414.125,723835.9436,689087.5,1020532.125,471826.75,13258.9596,14053.0,21302.0,4132.5,723835.9436,689087.5,1020532.125,471826.75,978.780969932165,1668.424554612458,308.81040196537117,22960.95685397576,31408.829495307044,16265.115632785133,328.97993548333704,560.7773538683151,103.79485220497516,7513.244704502134,10352.67526342407,5262.69276221559,555.9059310264546,1023.1796612055546,190.7997923970459,17074.00170178179,21700.033372674763,13453.958996293832,186.84660096789858,343.90286414599484,64.13008152106246,5534.568999051634,7089.433312300105,4317.829552451144,467390.4979999999,100848.125,901160.75,328506.9436,76497.75,625203.125,123370.11888413643,-36611.380172066274,327809.55278059014,13992.471082142612,-43680.31630692264,87692.1930788022,9648.95685397576,2953.115632785133,18096.829495307044,3762.001701781792,141.95899629383166,8388.033372674763,3121.2447045021336,870.6927622155899,5960.675263424069,1142.568999051634,-74.17044754885592,2697.433312300105
2021-01-24,4945,598511,0.0938205551444779,3100,398429,0.0838858070626437,133,13445,79,4471,742579.4665012867,565811.4887558399,968890.5120388904,418565.8108576318,354841.5548789668,500150.17461273156,32696.8468,35261.5,51819.375,10188.5,1093653.3448,1546636.75,704234.875,746763.9552,713388.0,1057005.875,478716.125,22928.0116,24782.5,36337.75,7144.375,746763.9552,713388.0,1057005.875,478716.125,981.364366932525,1649.7811990443524,308.3986553015098,23942.32122090826,33037.75611642719,16587.259764215214,329.848245968128,554.5111001298374,103.65645924978521,7843.092950470276,10900.176891658968,5370.969239619467,580.2546796560183,1069.3499025913181,199.04727179554314,17654.25638143775,22775.196330137354,13654.371193610881,195.03050523180073,359.4212318900993,66.90215752557022,5729.599504283441,7450.808381131519,4385.1904776926785,495142.3448000001,105723.875,948125.75,348334.95519999997,80287.125,658576.875,144068.46650128672,-32699.511244160123,370379.5120388904,20136.81085763179,-43587.445121033175,101721.17461273156,10497.32122090826,3142.259764215214,19592.75611642719,4209.25638143775,209.37119361088116,9330.196330137354,3372.0929504702763,899.9692396194669,6429.176891658968,1258.599504283441,-85.80952230732146,2979.808381131519
2021-01-25,8724,607235,0.0986587655214529,4922,403351,0.0799869992687088,130,13575,61,4532,769207.2619556998,574886.6139413951,1018014.9805793853,428165.04073697317,358113.1067049176,517859.3787797801,55682.6196,61066.0,87139.375,17382.5,1149335.9644,1633808.0,721342.25,785511.6388,756211.0,1117307.0,490529.625,38747.6836,42441.0,60652.5,12105.875,785511.6388,756211.0,1117307.0,490529.625,990.8892576559324,1630.1781787788268,311.00773107045273,24933.21047856411,34641.897474039826,16915.861853158378,333.04967512534733,547.9222916626293,104.5334006743794,8176.142625595622,11439.347897783184,5481.416313419547,602.5306505229743,1113.663587113819,207.08780963854755,18256.78703196077,23886.77907595545,13859.722068075542,202.51772421517228,374.31558877185563,69.60467800982754,5932.117228498605,7824.424574373377,4454.211351113943,542100.9643999999,114107.25,1026573.0,382160.63879999996,87178.625,713956.0,161972.26195569977,-32348.386058604927,410779.9805793853,24814.04073697317,-45237.89329508238,114508.37877978012,11358.21047856411,3340.861853158378,21066.897474039826,4681.787031960768,284.72206807554176,10311.779075955448,3644.142625595622,949.4163134195469,6907.347897783184,1400.117228498605,-77.78864888605676,3292.4245743733773
2021-01-26,7787,615022,0.0963773407428493,4531,407882,0.0788329041686965,144,13719,53,4585,796709.0088151917,584249.1751452967,1069004.768870415,438079.3271314145,361488.27823984646,536241.0243854941,51551.2672,57418.0,79758.625,16142.625,1200887.2316,1712846.75,737073.875,822182.5036,797624.5,1173745.75,502003.375,36670.8648,40904.0,56752.625,11505.875,822182.5036,797624.5,1173745.75,502003.375,991.077200976317,1599.5549752321526,309.43751759080084,25924.287679540375,36225.47453714662,17241.655693817327,333.11284511262255,537.6294684094594,104.00563323191804,8509.25547070822,11971.606999724929,5590.919501541684,622.3063210071886,1149.9678556595143,213.73622110774124,18879.09335296796,25040.570059577047,14071.577011245952,209.1645624761246,386.5178855990614,71.83928824786027,6141.281790974721,8212.227458791327,4525.418319452179,585865.2316,122051.875,1097824.75,414300.50360000005,94121.375,765863.75,181687.0088151917,-30772.82485470327,453982.76887041493,30197.327131414495,-46393.72176015354,128359.02438549406,12205.287679540375,3522.655693817327,22506.47453714662,5160.0933529679605,352.57701124595224,11321.570059577047,3924.25547070822,1005.9195015416844,7386.606999724929,1556.281790974721,-59.581680547820724,3627.227458791327
2021-01-27,7726,622748,0.0929052429052429,4562,412444,0.0768867765530724,109,13828,62,4647,824956.6467732906,593722.8123421539,1120779.3218200845,448262.5047351471,364903.49229321355,554905.5749869433,53681.644,60536.0,82223.625,16894.875,1254568.8756,1794725.5,754402.5,860485.1,841379.5,1232636.25,514196.25,38302.5964,43130.5,58665.25,12048.75,860485.1,841379.5,1232636.25,514196.25,997.8269292062209,1582.997829698901,312.8805924904699,26922.114608746695,37791.95718391389,17550.083846181118,335.38150912001134,532.0644146981118,105.16289169234346,8844.636979828218,12498.12046484162,5694.5858751052365,639.1842578094364,1177.7759903009253,219.89898480530456,19518.27761077745,26212.118606384356,14285.945369032583,214.83743795170756,395.8645306823606,73.91066648865703,6356.119228926444,8605.998871583482,4597.470076362821,631820.8755999999,131654.5,1171977.5,448041.1,101752.25,820192.25,202208.6467732906,-29025.187657846138,498031.3218200845,35818.504735147115,-47540.50770678645,142461.57498694328,13094.114608746695,3722.083846181118,23963.957183913888,5690.277610777452,457.9453690325827,12384.118606384356,4197.636979828218,1047.5858751052365,7851.120464841621,1709.1192289264436,-49.52992363717931,3958.9988715834825
2021-01-28,7120,629868,0.0938336035003097,4259,416703,0.0805835162340119,127,13955,49,4696,853806.6317600315,603435.7461071874,1174522.2796219466,458662.82639817736,368404.9719471707,574279.7288563068,49492.5804,56280.5,75101.25,15537.375,1304061.456,1870139.625,770005.25,894958.5992,880333.5,1285032.625,525313.75,34473.4992,39224.5,52308.25,10796.125,894958.5992,880333.5,1285032.625,525313.75,1006.4086638894178,1573.9523333130319,315.7389790460687,27928.5232726361,39365.89446564377,17876.150898328553,338.2659323047111,529.0241156844886,106.12362944014882,9182.902912132955,13027.139521509838,5804.180892860988,652.8140961349391,1200.9709675250633,224.21104309377736,20171.09170691234,27428.207988654915,14505.728501659964,219.41858886362402,403.6606386423093,75.36000061050913,6575.53781779006,9014.740989392605,4671.341803555364,674193.456,140137.25,1240271.625,478255.59920000006,108610.75,868329.625,223938.63176003145,-26432.253892812645,544654.2796219466,41959.82639817736,-48298.02805282932,157576.72885630676,13973.5232726361,3921.150898328553,25410.894465643767,6216.091706912339,550.7285016599635,13473.207988654915,4486.902912132955,1108.180892860988,8331.139521509838,1879.5378177900602,-24.658196444635905,4318.740989392605
2021-01-29,6712,636580,0.0936579920463266,3963,420666,0.0810528899251441,94,14049,44,4740,883102.683551385,613555.4974222162,1228247.1681490915,469223.9536301949,372053.10794705176,593647.3688134667,41312.1628,47737.5,66122.0,7972.625,1345373.6188,1936765.5,778356.25,923144.5236,912469.5,1329869.5,530822.25,28185.9244,32565.5,45134.875,5456.0,923144.5236,912469.5,1329869.5,530822.25,978.6825334673221,1524.048556839165,290.3642322382512,28907.205806103462,40888.670082821336,18134.13244745868,328.94684981570856,512.250862352964,97.59487497496914,9511.849761948642,13538.962533689364,5890.8915625571935,662.9076437746204,1221.479394547653,227.5300783837136,20833.999350686903,28643.8885014842,14734.717054370378,222.81115037974254,410.55376509860315,76.47556788152565,6798.348968169801,9423.345681315299,4748.307582019892,708793.6188,141776.25,1300185.5,502478.52359999996,110156.25,909203.5,246522.68355138495,-23024.502577783773,591667.1681490915,48557.95363019488,-48612.89205294824,172981.36881346675,14858.205806103462,4085.13244745868,26839.670082821336,6784.999350686903,685.7170543703778,14594.888501484202,4771.8497619486425,1150.8915625571935,8798.962533689364,2058.348968169801,8.307582019891925,4683.345681315299
2021-01-30,2599,639179,0.0998731891019482,1543,422209,0.0852863143931019,80,14129,38,4778,912678.7609093587,623639.9750917053,1281993.6448693173,479886.02912849834,375688.527917444,613022.7912409559,14343.5936,16877.5,22574.25,2697.0,1359717.2124,1958893.625,781051.0,933117.6348,925102.0,1345385.5,532860.125,9973.1112,11715.5,15710.0,1904.75,933117.6348,925102.0,1345385.5,532860.125,965.7368459652131,1501.3895601077088,279.79862697166925,29872.94265206866,42373.119035586176,18412.566794893028,324.59565013972076,504.63490381696147,94.04364927103722,9836.445412088424,14037.903497716004,5984.476661235243,669.2440296428396,1234.7988327308458,230.6104049696382,21503.24338032979,29860.057509429156,14962.90743914271,224.94088509890958,415.0305868276614,77.51090231551585,7023.289853268711,9832.114562261459,4825.005086738974,720538.2124000001,141872.0,1319714.625,510908.6348,110651.125,923176.5,273499.76090935874,-15539.024908294668,642814.6448693173,57677.02912849834,-46520.47208255599,190813.79124095594,15743.942652068661,4283.566794893028,28244.119035586176,7374.24338032979,833.9074391427093,15731.057509429156,5058.445412088424,1206.4766612352432,9259.903497716004,2245.2898532687113,47.00508673897366,5054.114562261459
2021-01-31,5166,644345,0.0971143904502302,3159,425368,0.0851275970788757,100,14229,51,4829,942363.3305975312,633871.3181797153,1335399.921107471,490587.21574358613,379376.8923727119,632275.5725493913,27432.9076,33437.0,42690.5,5177.625,1387150.12,2001082.375,786500.375,952257.0236,948221.0,1374745.125,536351.875,19139.3888,23299.0,29760.25,3605.25,952257.0236,948221.0,1374745.125,536351.875,948.7106916463891,1467.102659798295,263.9813324114601,30821.653343715014,43822.32990880044,18682.653823895977,318.87295699242304,493.1106684688874,88.72726827897603,10155.318369080822,14525.0005237287,6075.25612682133,671.698981439583,1238.4853337318686,231.667679646564,22174.94236176936,31068.52850053596,15194.421077479623,225.76602362174293,416.2696636985162,77.86626492031529,7249.055876890464,10238.296048110487,4902.819576541395,742805.1200000001,142155.375,1356737.375,526889.0236,110983.875,949377.125,298018.33059753117,-10473.681820284692,691054.921107471,65219.21574358613,-45991.10762728809,206907.5725493913,16592.653343715014,4453.6538238959765,29593.329908800442,7945.942361769361,965.4210774796229,16839.52850053596,5326.318369080822,1246.2561268213303,9696.0005237287,2420.055876890464,73.81957654139478,5409.296048110487
2021-02-01,8831,653176,0.0995816465759294,5167,430535,0.0838580888081017,104,14333,47,4876,971983.1385030964,644170.9402940396,1391384.685094173,501265.0559558631,383089.87118520867,652457.88993909,41688.2748,50126.0,64651.125,8007.375,1428838.3948,2060338.875,795020.625,981222.1356,984414.0,1416147.875,542400.25,28965.112,34810.0,44842.25,5579.75,981222.1356,984414.0,1416147.875,542400.25,903.471443217678,1382.5463002566296,235.96114359353416,31725.124786932778,45183.86962024479,18908.71753129394,303.66750706380077,464.69026946107783,79.30934926263977,10458.985876144594,14982.63022862581,6151.238829958746,670.2335593743801,1234.1241107147516,231.29112597224974,22845.175921143757,32335.345211744076,15427.479725662077,225.27347782112378,414.8038047261057,77.73970074785237,7474.32935471158,10664.088225037816,4981.153362544827,775662.3947999999,141844.625,1407162.875,550687.1356,111865.25,985612.875,318807.1385030964,-9005.059705960448,738208.6850941731,70730.05595586309,-47445.12881479133,221922.88993909,17392.124786932778,4575.71753129394,30850.86962024479,8512.175921143757,1094.4797256620768,18002.345211744076,5582.985876144594,1275.2388299587456,10106.63022862581,2598.32935471158,105.15336254482736,5788.088225037816
2021-02-02,7943,661119,0.0937370924153557,4611,435146,0.0779569892473118,139,14472,61,4937,1001367.260910825,654375.2660171025,1447786.4251202221,511857.93234614993,386768.4959721175,672790.5257756432,35416.6188,40535.0,55660.375,7268.0,1464255.0136,2105808.375,802065.75,1005945.0032,1019062.0,1447710.375,547157.5,24722.8676,28328.5,38853.375,5055.125,1005945.0032,1019062.0,1447710.375,547157.5,851.3233770225609,1294.3197788426846,205.60664616213714,32576.448163955323,46441.6267802198,19128.490458136355,286.13992124075446,435.0362853580864,69.10684133351421,10745.125797385326,15405.377382538052,6225.1071268654705,664.900495412229,1222.281584293537,229.5332040569016,23510.07641655602,33611.59720814771,15658.382018215416,223.48097153821266,410.8233906215274,77.14884226565685,7697.810326249798,11093.051713637771,5058.762371751878,803136.0136,140946.75,1444689.375,570799.0032,112011.5,1012564.375,340248.260910825,-6743.73398289748,786667.4251202221,76711.93234614993,-48377.504027882474,237644.52577564318,18104.448163955323,4656.490458136355,31969.626780219798,9038.076416556021,1186.3820182154159,19139.59720814771,5808.125797385326,1288.1071268654705,10468.377382538052,2760.810326249798,121.76237175187816,6156.051713637771
2021-02-03,7373,668492,0.0896860441070929,4214,439360,0.0736790572437668,134,14606,57,4994,1030351.0105060742,664523.031143931,1502200.46340156,522306.47569651325,390426.7308560659,692406.6018800281,30060.2796,32581.5,48965.875,6656.125,1494315.2932,2139488.75,809037.25,1026859.2044,1051563.5,1471336.375,551859.25,20914.2012,22622.5,34144.625,4667.25,1026859.2044,1051563.5,1471336.375,551859.25,774.9679300586993,1175.0676008131677,171.8139226632265,33351.41609401405,47563.96905565891,19312.093750488315,260.4759465746826,394.9542087346343,57.74870469417152,11005.601743960053,15782.609981767857,6286.818379053651,655.8409060982704,1204.2228693021725,226.5983144127756,24165.91732265427,34842.871721254356,15888.00446419259,220.4359357236948,404.75364154050186,76.16239091909847,7918.246261973488,11506.897734685946,5135.941209289282,825823.2932,140545.25,1470996.75,587499.2044,112499.25,1031976.375,361859.0105060742,-3968.9688560690265,833708.46340156,82946.47569651325,-48933.26914393413,253046.60188002815,18745.41609401405,4706.093750488315,32957.96905565891,9559.91732265427,1282.0044641925906,20236.871721254356,6011.601743960053,1292.8183790536514,10788.609981767857,2924.246261973488,141.9412092892817,6512.8977346859465
2021-02-04,7179,675671,0.0890065338408321,3995,443355,0.0735280584543463,122,14728,49,5043,1058779.3620570272,674474.3841056492,1556031.2148935334,532554.7999370776,394014.15982116817,711812.405076681,25634.944,26625.5,43214.0,6024.25,1519950.2372,2163600.0,815248.375,1044123.7924,1078026.0,1487831.375,556178.125,17264.588,17871.0,29075.875,4052.25,1044123.7924,1078026.0,1487831.375,556178.125,697.841639033168,1072.3244840646953,140.8630188767172,34049.257733047125,48514.736280763325,19476.102912100367,234.55288204329247,360.4210241329638,47.34573748942245,11240.15462600334,16102.174164136664,6341.943810650005,643.2734239157782,1176.6844455983685,222.42171366188126,24809.190746570053,36060.94768890728,16113.182518600916,216.2118553578181,395.4976495139934,74.75858568812417,8134.458117331311,11916.30756749056,5211.626233913993,844279.2372000001,139577.375,1487929.0,600768.7924,112823.125,1044476.375,383108.3620570272,-1196.6158943508053,880360.2148935334,89199.79993707757,-49340.84017883183,268457.40507668105,19321.257733047125,4748.102912100367,33786.736280763325,10081.190746570053,1385.1825186009155,21332.947688907283,6197.154626003339,1298.9438106500047,11059.174164136664,3091.458117331311,168.62623391399302,6873.307567490559
2021-02-05,6526,682197,0.0807203730503296,3787,447142,0.0703851014794439,109,14837,33,5076,1086510.2531137008,684192.3799743352,1607531.3459990364,542551.6920368277,397517.46434630983,730378.0275347704,22342.958,22137.0,39487.75,4821.125,1542293.1952,2181343.125,820833.5,1058995.1532,1102718.5,1499639.0,560627.125,14871.3608,14741.0,26241.5,3265.625,1058995.1532,1102718.5,1499639.0,560627.125,636.5423240693816,997.894102340857,134.16072062993754,34685.800057116474,49285.751283968886,19618.602916916207,213.94945257187885,335.40408681019835,45.09301526397043,11454.104078575223,16361.321484940043,6389.839758600383,627.4913691810053,1146.9251348897988,217.27474349028515,25436.682115751024,37226.28665022463,16333.080195919463,210.90731889058418,385.49519092756185,73.02862774349464,8345.365436221895,12307.991864680123,5285.536460940787,860096.1952,138636.5,1499146.125,611853.1532000001,113485.125,1052497.0,404313.2531137008,1995.3799743351992,925334.3459990364,95409.69203682768,-49624.53565369017,283236.02753477043,19848.800057116474,4781.602916916207,34448.751283968886,10599.682115751024,1496.0801959194632,22389.286650224632,6378.104078575223,1313.839758600383,11285.321484940043,3269.365436221895,209.53646094078704,7231.991864680123
2021-02-06,2629,684826,0.0945309409945704,1573,448715,0.0853499728703201,93,14930,53,5129,1113417.2169161714,693499.9770757871,1656986.6519850632,552251.5611580691,400872.8215088686,748206.497477981,6710.7896,6438.0,12346.75,1357.875,1549003.9848,2185704.875,823112.875,1063443.4148,1110387.5,1502330.25,561560.375,4448.2616,4261.0,8144.125,891.75,1063443.4148,1110387.5,1502330.25,561560.375,611.8782376185209,967.1331111471002,132.39695793341656,35297.678294735,50019.46803312392,19750.095803359764,205.65955951243149,325.06495148860853,44.5001936256936,11659.76363808766,16607.932418555552,6434.036083036193,608.8476393494532,1112.8411058814922,210.78294344614085,26045.529755100513,38345.35554718186,16543.691417788905,204.64093935770634,374.0391430387865,70.84665646973629,8550.006375579602,12684.124242435602,5356.325399744406,864177.9848,138286.875,1500878.875,614728.4147999999,112845.375,1053615.25,428591.21691617137,8673.977075787145,972160.6519850632,103536.56115806906,-47842.1784911314,299491.497477981,20367.678294735,4820.0958033597635,35089.46803312392,11115.529755100513,1613.6914177889048,23415.35554718186,6530.763638087659,1305.0360830361933,11478.932418555552,3421.006375579602,227.32539974440624,7555.124242435602
2021-02-07,4564,689390,0.0892504448833525,2791,451506,0.0808212434482958,104,15034,44,5173,1139390.8468527908,702464.2100759861,1703148.92722631,561614.9665886582,404104.3970783967,764847.8410151401,10838.5648,9946.5,20627.5,1949.75,1559842.5496,2190810.375,826629.25,1070760.982,1124681.5,1505914.25,564196.0,7317.5672,6685.0,13908.375,1323.75,1070760.982,1124681.5,1505914.25,564196.0,558.2484536561665,894.9335962840847,126.17954290217531,35855.926748391284,50624.10175194763,19872.623562810422,187.63395070932532,300.7978350741882,42.41044642107371,11847.397588797005,16811.157009061702,6475.219121568081,587.72826946735,1076.9255866289227,203.4915811866833,26633.258024567862,39389.91012844062,16746.533036814264,197.54246773361672,361.96750947670387,68.39594281735681,8747.548843313203,13035.211471660286,5424.502882542138,870452.5496,137239.25,1501420.375,619254.9820000001,112690.0,1054408.25,450000.8468527908,13074.210075986106,1013758.9272263099,110108.96658865816,-47401.602921603306,313341.84101514006,20821.926748391284,4838.623562810422,35590.10175194763,11599.258024567862,1712.533036814264,24355.91012844062,6674.397588797005,1302.2191215680814,11638.157009061702,3574.548843313203,251.50288254213774,7862.211471660286
2021-02-08,7777,697167,0.0891408005135023,4448,455954,0.0764366235908716,116,15150,30,5203,1164340.0151547147,711068.7147524795,1748471.2247865233,570609.0570772422,407206.2918082447,781186.3754493989,16332.5912,14522.5,31984.75,2680.625,1576175.1408,2196775.5,831933.0,1081654.3932,1149853.5,1510017.125,567452.125,10893.4112,9648.0,21350.5,1798.375,1081654.3932,1149853.5,1510017.125,567452.125,476.28117523916467,795.0217934450102,115.60747252605286,36332.20792363037,51085.033278836454,20013.935536403307,160.08377268815144,267.21628878165996,38.857047716864,12007.481361485126,16966.08158221583,6522.715758082002,564.5468710581397,1033.2641025683167,195.51432223702886,27197.804895626003,40415.45779268125,16941.234765278088,189.75092377500815,347.29236493403823,65.71469112243156,8937.299767088229,13379.910249815272,5489.9444512242135,879008.1407999999,134766.0,1499608.5,625700.3932,111498.125,1054063.125,467173.0151547147,13901.714752479456,1051304.2247865233,114655.05707724218,-48747.708191755286,325232.3754493989,21182.20792363037,4863.935536403307,35935.033278836454,12047.804895626003,1791.2347652780882,25265.45779268125,6804.481361485126,1319.7157580820021,11763.08158221583,3734.2997670882287,286.9444512242135,8176.9102498152715
