,a,b,g,d,l,k,r_V1,r_V2,r_I,distances
33,0.92,0.12167161510620882,0.1479776912361661,0.7867741312855245,0.11242092381936733,0.047619047619047616,0.21543784164242422,0.18454097224474836,0.12267764812936816,0.03624755752704556
34,0.92,0.9792983736106536,0.14071446935808868,0.9171600297503495,0.058802837469252384,0.047619047619047616,0.10634976322207894,0.09204538263366514,0.06516211932412194,0.031677001240340195
35,0.92,0.46678922382700194,0.09364070361242378,0.8253303996457838,0.21739514597944512,0.047619047619047616,0.4661563836593589,0.43974462871398984,0.12267913846612702,0.018657346404747525
36,0.92,0.14101080842030767,0.22820085771397364,0.7688452209878166,0.09640774568611016,0.047619047619047616,0.47463151948819216,0.304223278541304,0.1406467240054802,0.04536826052097741
37,0.92,0.5451880372953788,0.0669344220268312,0.543723042027192,0.07157439855909414,0.047619047619047616,0.032739842137815445,0.0059093392477008585,0.07875019441858502,0.031946129413955394
38,0.92,0.8283742421020502,0.2176561350846355,0.8319816751265854,0.16334024392191676,0.047619047619047616,0.255512446978424,0.16514051279175787,0.09340131523060077,0.045233803035150934
39,0.92,0.6185088704214519,0.21874849061333762,0.8511622992791543,0.06964022892056212,0.047619047619047616,0.06319839591606476,0.04218436113251003,0.08489879528189197,0.034667014517078126
40,0.92,0.06914958163440349,0.171006024423953,0.646775946385339,0.15468505995629886,0.047619047619047616,0.39371500845024143,0.10400467041229194,0.15116769910950908,0.04428330460299302
41,0.92,0.1577410968817517,0.09306720604634161,0.907618490435085,0.06759799505113995,0.047619047619047616,0.12844710296054695,0.10790836344071636,0.12319961449797674,0.049625987301997826
42,0.92,0.15063156898950159,0.0965174137410378,0.5956288405871103,0.17895704872174506,0.047619047619047616,0.15149526887021128,0.10595339133812046,0.10339438019407143,0.044146881904696476
43,0.92,0.24095440121224948,0.13513762760293402,0.6733821745437072,0.09254593768196284,0.047619047619047616,0.10334665706515239,0.09197114437799053,0.10360440300463235,0.030691224774973252
44,0.92,0.2091580696826814,0.19162431820765707,0.9793136313852588,0.08329423286325602,0.047619047619047616,0.36819153714327324,0.0053841622853729254,0.11165004432186759,0.0357147844287523
45,0.92,0.47490914045794674,0.058199451329487076,0.3279012292946558,0.17746958851927794,0.047619047619047616,0.2105799786785808,0.0019170057663253598,0.06281200968704916,0.04500707149670135
46,0.92,0.9873026130807488,0.15048816209276228,0.7139666255493832,0.06384591559714758,0.047619047619047616,0.08286170120461508,0.0190431475268928,0.06692764028057022,0.03240096941576949
47,0.92,0.6880399278552135,0.20356951693572983,0.6660405070056505,0.13460528318198317,0.047619047619047616,0.1654924479383208,0.0055939361978846625,0.08081183102010069,0.022453480263586147
48,0.92,0.12183508856225224,0.17870617086039614,0.3617764544113665,0.15091343894305664,0.047619047619047616,0.4143842676632738,0.31915718015127487,0.13542045202667205,0.042792009734850193
49,0.92,0.28834838464413814,0.07644348412262654,0.8198305441275865,0.0581710060962817,0.047619047619047616,0.18145816905560122,0.11376949484367994,0.11080966038748034,0.052500822482271114
50,0.92,0.38768103541922405,0.11394517789321429,0.36745845461117566,0.23707034589353507,0.047619047619047616,0.14549922024749623,0.09620492868459644,0.08365443748119905,0.03464034369118159
51,0.92,0.17499300201005158,0.17664904796626013,0.18093158169905021,0.0011159557234666773,0.047619047619047616,0.19786612286854302,0.08829400164962747,0.09266409147377014,0.02637118331281802
52,0.92,0.3395930572746793,0.14724630024938268,0.6051162586970086,0.17459568215924606,0.047619047619047616,0.3191067675873324,0.21982232154477113,0.11265782233684225,0.02378081758381986
53,0.92,0.1898116696505327,0.09623829375379311,0.3446677345360215,0.17218511088513022,0.047619047619047616,0.03908170997544662,0.031004569319038857,0.09960668483216288,0.03326749058029257
54,0.92,0.25482997850423816,0.17193297751295425,0.6695055446544009,0.007844766018755694,0.047619047619047616,0.2551119827690507,0.21718318834765088,0.11333773732194248,0.04242652240917133
55,0.92,0.11738114570612315,0.19025017604800304,0.16793622168501865,0.24248918142008277,0.047619047619047616,0.25185973104152976,0.1752918675796722,0.13391657260462309,0.051079649537453115
56,0.92,0.5938376803355865,0.16543575139328143,0.6443911682643965,0.04861368493338941,0.047619047619047616,0.1259559428594677,0.03460688660074636,0.0835969108354838,0.037823997438376195
57,0.92,0.24512183314665975,0.19044793145705813,0.5922123837331005,0.2244752840907501,0.047619047619047616,0.4816911001483498,0.46105565035216683,0.17706399525882208,0.04030686804809834
58,0.92,0.6754987198773601,0.23042165186665214,0.848639661845867,0.2162379396531189,0.047619047619047616,0.065168380827518,0.06036302094349217,0.10875130264192848,0.05716938037876568
59,0.92,0.6155154085564324,0.24002024823855822,0.8269637332458198,0.24532212764855324,0.047619047619047616,0.16091056309146898,0.12441998216127625,0.10312579182701567,0.0251186238295176
60,0.92,0.7007850132066282,0.14396877808850964,0.7669361139914601,0.21599632977455938,0.047619047619047616,0.26757885827435873,0.05812695736759888,0.08722825555678607,0.02238580597696134
61,0.92,0.21536112755297654,0.12038779235046555,0.26061092726286517,0.11614487608569521,0.047619047619047616,0.13498609869782194,0.08353510903510665,0.08330032302210857,0.0390841552549469
62,0.92,0.6563355908951727,0.21416759892170656,0.5957373132719987,0.127464224662589,0.047619047619047616,0.24951671132202125,0.044690562742167046,0.07742188756400743,0.01788792349837146
63,0.92,0.11519973620535506,0.09198995939567106,0.2650650444191358,0.11875222243736261,0.047619047619047616,0.43878811230304826,0.40590074240062507,0.1281832113217316,0.05327728313391321
64,0.92,0.8728890937692344,0.2301651509520523,0.760368714639241,0.07702343874700435,0.047619047619047616,0.13292815068805028,0.09354149863122556,0.08512384760910376,0.054781315832434
65,0.92,0.13009742469355912,0.13110589452467863,0.291482578417139,0.001775191116251712,0.047619047619047616,0.15202872856176144,0.13308378224283823,0.122162635367623,0.051702908052143295
66,0.92,0.33357539031799044,0.19521979999017552,0.4582028386357012,0.2167367187647859,0.047619047619047616,0.06909632032284817,0.045058920672456676,0.10856536559186417,0.053992829326287704
67,0.92,0.14447666402941395,0.09092355606223013,0.8747788539808182,0.17691010587218442,0.047619047619047616,0.17584377164556217,0.11121428459368951,0.11894018602796612,0.032887296766067636
68,0.92,0.6589976937229269,0.20302724819879764,0.8729807430949621,0.1863401818071693,0.047619047619047616,0.21651660369979575,0.11098241886997523,0.08538090309754973,0.0364804547685264
69,0.92,0.39791540067590153,0.11080475727446087,0.7064788454213932,0.1690972927753188,0.047619047619047616,0.44640590052152596,0.19932980226024355,0.11603244724318039,0.033912172797375476
70,0.92,0.06533895658616048,0.13462862433632344,0.8101336375978482,0.1609589721012682,0.047619047619047616,0.23869379253566655,0.013739327055086821,0.11658301546439526,0.03493138707526355
71,0.92,0.3694581233213142,0.10402205169450998,0.6858930088799866,0.19085321588074936,0.047619047619047616,0.26706921573146314,0.2220238788535945,0.12755261790155228,0.0418124190227939
72,0.92,0.1116005002713944,0.2287778358578163,0.4801461786074337,0.22731997665910153,0.047619047619047616,0.09674387681913592,0.02881361919663492,0.10586374181413984,0.031109812907947884
73,0.92,0.4372382765021231,0.19119918848685474,0.961107277990993,0.027687035122050813,0.047619047619047616,0.2470580118406754,0.1569854101661109,0.09807812622397433,0.055977606472767956
74,0.92,0.05894943736035188,0.1345766199142573,0.034165399037107025,0.01857637440859239,0.047619047619047616,0.1692211119671512,0.00015066747377436395,0.08773554212354041,0.05559041375534044
75,0.92,0.08666430957550553,0.15467496735526112,0.26323895023854915,0.09146385585796496,0.047619047619047616,0.45940847529231094,0.008084334037451747,0.12002485538964082,0.03219354852078715
76,0.92,0.2767670768198954,0.17930573644608666,0.8952330229932084,0.15594495229557673,0.047619047619047616,0.09269781166564875,0.006844391635831439,0.09744232892572546,0.03293951478963586
77,0.92,0.5511493893415309,0.1584359016627767,0.664859525355594,0.15560239802190115,0.047619047619047616,0.11063944248118338,0.017804270239597617,0.08556283759864049,0.025864291329982074
78,0.92,0.12406525763542985,0.18421421413369393,0.9436342309251377,0.14394778657934595,0.047619047619047616,0.26495727320699325,0.03751626645205048,0.1074085589509267,0.04925577593006083
79,0.92,0.5724053098985488,0.23852332492713874,0.507365343574142,0.211359417694784,0.047619047619047616,0.3655921542537322,0.23274379188462568,0.11007093573243358,0.048146188209680446
80,0.92,0.9727891452365098,0.23955186519328026,0.8434495540940827,0.12100025155907188,0.047619047619047616,0.0981588097811106,0.047840876928561184,0.07651305500721664,0.026820291987247155
81,0.92,0.12341472447744482,0.07246928543747891,0.3186975275649019,0.016319526329095946,0.047619047619047616,0.2543314209508535,0.05250582169964871,0.09766895198768831,0.04198662085452555
82,0.92,0.3906031839322256,0.12629850721532443,0.37202083950995923,0.15752233614403197,0.047619047619047616,0.40923252233903484,0.03921976546650434,0.0705139801160247,0.05571364875238412
83,0.92,0.7681406247153014,0.18711813660995497,0.7099242910864375,0.19758475627165234,0.047619047619047616,0.13244198386095477,0.02716984175905341,0.08427675034557895,0.03277027161405308
84,0.92,0.6034271870279556,0.20248621656655524,0.9788100714417833,0.09896327784907583,0.047619047619047616,0.45622036424866247,0.1520439573333151,0.07608176655670897,0.05204682340084172
85,0.92,0.10266222044265379,0.2071712504424884,0.9975389064079313,0.06141173940632036,0.047619047619047616,0.0932364716490598,0.0466060100135392,0.09752438214954957,0.047470942330754
86,0.92,0.2679828222154194,0.1429831435022309,0.3772131787245747,0.14992277397288895,0.047619047619047616,0.2531466837611627,0.25022576249510414,0.09796049499105536,0.05394101399591716
87,0.92,0.052426078548190654,0.0576323968737017,0.8283011522457896,0.2401079947064566,0.047619047619047616,0.08615368335642713,0.002721643934971921,0.09649084707355873,0.042594223135434865
88,0.92,0.6393277556350071,0.17075775352911884,0.5243738298392372,0.03987999444702767,0.047619047619047616,0.050109400240631964,0.040251994699031166,0.07089370393327207,0.03551444515420233
89,0.92,0.21948345983912415,0.1309150393861505,0.7190635247529227,0.1482686709466688,0.047619047619047616,0.049394147428933645,0.023633942501889292,0.10451236556491755,0.03663052413894841
90,0.92,0.22744988530818933,0.24003385012345385,0.10473167621901525,0.1072023863210004,0.047619047619047616,0.49735944618740013,0.2776364317581217,0.08095885312326126,0.06338008641337685
91,0.92,0.7537366702035464,0.1413147202526825,0.5094604311793846,0.05763884782011572,0.047619047619047616,0.1327523690623486,0.12224722792401371,0.05856010846461004,0.024570926473179554
92,0.92,0.6004948993314378,0.10731670652075834,0.9704882960107643,0.1730062019664991,0.047619047619047616,0.3632310035519033,0.18736012499329174,0.09526813384223855,0.03430442036169529
93,0.92,0.7426629378624735,0.1768309681034994,0.8165883393965168,0.10207556199921505,0.047619047619047616,0.22782972458070594,0.18115065267322203,0.07270856079911357,0.029974761151889757
94,0.92,0.22085936143828705,0.15352200501081958,0.580814212039654,0.21672939591751364,0.047619047619047616,0.47210312848403513,0.4037210375709178,0.16231724253547553,0.02538465725615418
95,0.92,0.5025476064170016,0.06820800781505128,0.5578781371655781,0.15449488473934017,0.047619047619047616,0.4332197472076954,0.06312864241047637,0.08517099600326113,0.06016959115703236
96,0.92,0.17891439904977013,0.08994077084486239,0.4291940231287946,0.10702372869326235,0.047619047619047616,0.45748131822396404,0.3333478472910582,0.11935881340322309,0.050811770561857615
97,0.92,0.9189019787003482,0.23241504752226938,0.9109388389111146,0.2038379872670435,0.047619047619047616,0.10589593469043997,0.012947999317162782,0.08061968712489019,0.03325646719465223
98,0.92,0.609997532560118,0.13445154352760616,0.47100206772850883,0.1951398337349064,0.047619047619047616,0.0035502226496036135,0.002708654106108354,0.07519181213390887,0.050263149242630444
99,0.92,0.33287782865200344,0.08317610288449602,0.8235068377594954,0.16553285561860998,0.047619047619047616,0.20380036579448044,0.06839640478160929,0.09319209154483409,0.04503731603644489
100,0.92,0.18723283687850412,0.16133182424325765,0.10316475168732875,0.1975645045359557,0.047619047619047616,0.07108377599693395,0.023990448432113017,0.0649112927269687,0.04519073729529742
101,0.92,0.9295174950502626,0.11226200351477154,0.618276551000149,0.10818433131020666,0.047619047619047616,0.0948941621528852,0.06170479494206052,0.05544875278447673,0.048520049204310835
102,0.92,0.9412680344261836,0.2090077002715383,0.8478557205027007,0.23509984974636364,0.047619047619047616,0.27020741679418664,0.012113346009198984,0.06200774910766468,0.05843136760147859
103,0.92,0.5131681146477164,0.12558114345850874,0.3061473107073487,0.22974896474624007,0.047619047619047616,0.27830920923747277,0.2640033183094133,0.08386444411375876,0.06579132967010468
104,0.92,0.13459305510664082,0.22441117310231162,0.4381507557919714,0.010559851205600407,0.047619047619047616,0.2965150150095456,0.17440291863048127,0.14899852058810154,0.06538554931815847
105,0.92,0.23573169064800686,0.16499926118244373,0.4655846514415858,0.2332912280037481,0.047619047619047616,0.43606319371406915,0.43528528902342456,0.16353589182680606,0.030557142346944226
106,0.92,0.1897867931134236,0.0863446001951299,0.7860497140075438,0.22547369213499885,0.047619047619047616,0.42247165135479187,0.21095751363368642,0.1180660736716849,0.06061096092722622
107,0.92,0.6681431528609079,0.2112431987661622,0.7906358907858924,0.05839953790753505,0.047619047619047616,0.11877125088825188,0.10454570813105549,0.08880749074254324,0.034775354519346234
108,0.92,0.9119082066331096,0.06160564317839284,0.5329907882608126,0.11093983425040946,0.047619047619047616,0.22621835732244408,0.19685985310637907,0.03743977141848436,0.053707813783895504
109,0.92,0.7159883132646728,0.07549195568045337,0.9289023021820801,0.07181777832601435,0.047619047619047616,0.1515556808257957,0.07087950007141908,0.07165785163699134,0.04687817751239942
110,0.92,0.3299389661554492,0.24433032470557575,0.6510690557727684,0.013322802604336964,0.047619047619047616,0.2352130971340002,0.1447451860129159,0.10356700237539464,0.03446260781623248
111,0.92,0.060053188791007045,0.1347987423408693,0.9512567718387563,0.08103276428581388,0.047619047619047616,0.4533973251106452,0.2910763506986829,0.14019304268193025,0.05566280243014044
112,0.92,0.4842235235306015,0.0986920746844314,0.572660536244969,0.22712716376719916,0.047619047619047616,0.3096992807560835,0.07789000080029898,0.09789488213431394,0.02603705650018453
113,0.92,0.2945716179537539,0.20443238983872447,0.6938955617824197,0.23320682201723963,0.047619047619047616,0.4015494786738208,0.3078684467447503,0.1230197007750014,0.050354453513983
114,0.92,0.5465005136897425,0.192985703397604,0.3926566636437965,0.04340845861693618,0.047619047619047616,0.0427380028245587,0.001340653453129552,0.06193366351460385,0.0559648193688791
115,0.92,0.382876008675943,0.21055241801389651,0.6989036962878039,0.023392878673872686,0.047619047619047616,0.42814370819216563,0.019875730096908018,0.08783032880682834,0.052246548563577286
116,0.92,0.45179046183043803,0.09286302587143527,0.7921346078767644,0.10410639216493936,0.047619047619047616,0.4115956377894687,0.3008055721049266,0.09732711882935491,0.0601949923230088
117,0.92,0.9721385451811078,0.1680755177915036,0.726860783325509,0.06350997148404414,0.047619047619047616,0.06538149820902894,0.03530257507371231,0.07399404416801814,0.0395712776708726
118,0.92,0.2033898480440383,0.11474178001430105,0.882628817538648,0.028184877892246135,0.047619047619047616,0.4354969541890867,0.10861383402694345,0.11924514132866174,0.05270431087042141
119,0.92,0.1994292653842995,0.16941290582074103,0.9202302604231845,0.24472749181067077,0.047619047619047616,0.1847309616954651,0.1531696131349617,0.1342807933336464,0.0436248058120754
120,0.92,0.691341218272268,0.12290773286239981,0.99978806113364,0.2187737804966315,0.047619047619047616,0.29714561053462296,0.026624852562554157,0.09027653146377983,0.02331403218476701
121,0.92,0.07537424165016393,0.06297759460200457,0.7141236993464135,0.1242345648326684,0.047619047619047616,0.41779478347159943,0.38995636190760996,0.18862127021162137,0.06341513373410904
122,0.92,0.4483598005683719,0.21846531423220777,0.7300658237290442,0.16276047179313993,0.047619047619047616,0.49361785285602355,0.3298271662840688,0.14116146018702616,0.05968017627666169
123,0.92,0.5588263954884853,0.17320499604865242,0.7454135825518494,0.15371826766477795,0.047619047619047616,0.268594319612832,0.23299826318357802,0.09565183158221922,0.019705508228130122
124,0.92,0.5454755252369196,0.23008855544661105,0.6683872686402074,0.12556226990458308,0.047619047619047616,0.12302578146556056,0.0076629280639746045,0.09765022523244969,0.040625418415960825
125,0.92,0.2904642709780013,0.19129083373220523,0.7332297117455594,0.2079421598786056,0.047619047619047616,0.25348248944691737,0.17154754719364781,0.12531561249714943,0.02527680988961882
126,0.92,0.9401258801424788,0.15110281256265623,0.6095367717081638,0.08219811891272,0.047619047619047616,0.1872655991950036,0.09716823810719724,0.03699600163196665,0.0653708543716667
127,0.92,0.5121558387113078,0.0915739150782579,0.46197759235200775,0.09887188901915475,0.047619047619047616,0.20534058669976013,0.033845908508928955,0.08255231610329378,0.05981752115941312
128,0.92,0.0896439025980667,0.2295070581841076,0.28616108823994946,0.16550903146426466,0.047619047619047616,0.37297601270561426,0.23151267096487055,0.15382098306753603,0.03492045043629415
129,0.92,0.8553569702052821,0.21443473433420163,0.4735064200808863,0.02795013840706173,0.047619047619047616,0.08195765127964838,0.07605578131273712,0.05651794543459169,0.03343514513337893
130,0.92,0.16420567685286513,0.22841028928227608,0.6630654424828447,0.05205499253854684,0.047619047619047616,0.24151739385128423,0.1615811810657082,0.11325943310364311,0.04418639299516834
131,0.92,0.29410062352696187,0.21159486940961053,0.24465773310599948,0.14217959356143697,0.047619047619047616,0.3694319434653372,0.3538431754858274,0.12360611291982278,0.04312860829774617
132,0.92,0.5649160914749347,0.10426253373281757,0.9658930252830116,0.04065384446582779,0.047619047619047616,0.0545033124250051,0.010770654495030582,0.09739605734877697,0.0558670063857711
133,0.92,0.0923247835248041,0.0635655198853457,0.8835730611423316,0.07951204694343189,0.047619047619047616,0.3842065773911556,0.3130356344011742,0.17094920970709115,0.06169564495106168
134,0.92,0.3896156472807851,0.1557569563957117,0.9063073930467278,0.1278954956719034,0.047619047619047616,0.05258444269825269,0.025608904284334266,0.09086417189009419,0.03740637693356518
135,0.92,0.1288834806831471,0.12280356455755284,0.1963113641954256,0.06717376484577153,0.047619047619047616,0.3743227356970077,0.168221651386173,0.11693198831160244,0.027040148834044243
136,0.92,0.10840243842410945,0.14787961760814544,0.6142960946881936,0.040236378298857234,0.047619047619047616,0.3181519284866079,0.22045602534459904,0.12331661016317938,0.04684236997431633
137,0.92,0.21506316315671553,0.11240355970024339,0.8865410056407,0.12860215884480566,0.047619047619047616,0.3792724507661442,0.3423480255007072,0.13893083226898278,0.03197823298561883
138,0.92,0.617663988830446,0.0667244513718712,0.5927281416369032,0.13354831675645504,0.047619047619047616,0.0038931812530395575,0.0013848927667466106,0.07486594171472333,0.0508161519713361
139,0.92,0.07036768361296485,0.1724754478585026,0.33984070190356197,0.12479614269353095,0.047619047619047616,0.0065732306845732,0.002504929127191994,0.10201731752489149,0.04145820723767136
140,0.92,0.44652542903765696,0.14530029047464743,0.36295886702252356,0.10657333570793162,0.047619047619047616,0.1862263793268377,0.17093304911999857,0.08655946009766136,0.03053323077198334
141,0.92,0.09583059744386091,0.21917499856195344,0.794883374944622,0.20676235560323206,0.047619047619047616,0.29313279832809047,0.1785916890909265,0.15947062405675302,0.06292334347474524
142,0.92,0.3596875983195249,0.1956511169989209,0.5348327335119782,0.0797146450624934,0.047619047619047616,0.23945815434161308,0.22994749086481964,0.11735290770102608,0.03665600717259606
143,0.92,0.4546791017814772,0.09820870317992483,0.4688237094341624,0.09834222857333844,0.047619047619047616,0.21863927207716743,0.09999471407563398,0.08941425806256789,0.04494885454466692
144,0.92,0.3908418939601527,0.15654536341950576,0.9576940643219192,0.14989856556982223,0.047619047619047616,0.3381207408373682,0.2132765502769734,0.10544125197932927,0.03924421394546197
145,0.92,0.46563466126126246,0.19715559260981746,0.17728976292625742,0.12738871383497252,0.047619047619047616,0.14393033797954433,0.002366755975771117,0.03936026629609095,0.06626505265654312
146,0.92,0.06144025385767927,0.07776308924568998,0.7998584630058112,0.177170366636033,0.047619047619047616,0.03370269066663504,0.009300397144465075,0.1113088396927479,0.05408097363937184
147,0.92,0.1399554739089497,0.22757053470270672,0.6851952510389034,0.12622479573041367,0.047619047619047616,0.15527913306313332,0.004574188873643176,0.09929395746690707,0.041455263370470036
148,0.92,0.12206884332456207,0.23896638347200716,0.13220346059944987,0.07473005028590002,0.047619047619047616,0.05810117888895729,0.03599476791154197,0.10359055923937947,0.06068893914697463
149,0.92,0.45273624512987765,0.23807798326007484,0.2972305321317047,0.23714250552901092,0.047619047619047616,0.18064462917768573,0.16852018949984673,0.08731132132008708,0.0394874047861114
150,0.92,0.1834284307059454,0.22034846257750368,0.6424593320001968,0.18529899322316304,0.047619047619047616,0.2589158075316058,0.24184552789826497,0.1462153230520748,0.03967925489520683
151,0.92,0.545563092068616,0.22593433185904144,0.955738111309649,0.2090831721742808,0.047619047619047616,0.23515331687705796,0.10606835135353804,0.10618750362404165,0.018871393378429385
152,0.92,0.4434001443952454,0.18268760769566972,0.9706992923149244,0.21430419212200633,0.047619047619047616,0.31186392797543805,0.2251905665292605,0.13917464121644735,0.053146504352842426
153,0.92,0.9350813490462659,0.18918435471248568,0.6476092283905577,0.056758929251385565,0.047619047619047616,0.00808746452709061,0.004372711877104483,0.07379885401936924,0.06380693178013916
154,0.92,0.1456584980591049,0.14862875125380193,0.6412475093471334,0.14238873880739986,0.047619047619047616,0.2665504645599828,0.1585680852059805,0.10652560984003473,0.06496021202494374
155,0.92,0.5593283347715517,0.23716895613780786,0.8089706844138957,0.009163257151107246,0.047619047619047616,0.15994755212850528,0.03542254622992862,0.07666017310690008,0.04514080892143161
156,0.92,0.11351155535248539,0.10949482704790761,0.0841776519042452,0.08821798109689907,0.047619047619047616,0.0232409256267522,0.00946676830970922,0.06667816699918923,0.05268207303081552
157,0.92,0.16733282943013955,0.1131827231218938,0.6191059632704575,0.23474995688402775,0.047619047619047616,0.07669664816587328,0.029833832108608557,0.10340567008168763,0.030513681146846452
158,0.92,0.41343190702516314,0.16936848996433745,0.820395210038137,0.2325706466980988,0.047619047619047616,0.20089883955825302,0.06758673288862431,0.11222742968671863,0.028941139098499078
159,0.92,0.09602388706409126,0.15507206166591697,0.23664800148491394,0.02548891623563429,0.047619047619047616,0.39451885349176036,0.0844495603290664,0.14237190677722622,0.05956207802249133
