,a,b,g,d,l,k,r_V1,r_V2,r_I,distances
73,0.92,0.45813051788246945,0.21443175777051826,0.608083017868007,0.11475427279013745,0.047619047619047616,0.26203678904063255,0.2604195772093498,0.05857696181920283,0.04845517241339851
74,0.92,0.20711336944981384,0.1602290907853591,0.15431861994877627,0.07650910054370005,0.047619047619047616,0.4593916867653232,0.04524482023789444,0.058902114840390644,0.03730353202167122
75,0.92,0.14418911907968646,0.20177063119744426,0.26942799564797837,0.07050543381293864,0.047619047619047616,0.22408085399443953,0.14604704560388657,0.07589587096309,0.022510918159870826
76,0.92,0.4071690969843603,0.13277644840062733,0.49844245206750304,0.08221404512351621,0.047619047619047616,0.45568516440818324,0.02407337891517073,0.06034627246069144,0.0489109205719076
77,0.92,0.1176867368932847,0.17234680974348993,0.6924566344058877,0.1666056632510614,0.047619047619047616,0.3521594535291451,0.06654128407542702,0.09047187046318489,0.015676347959813663
78,0.92,0.2627060661256282,0.24350987446298794,0.9076575163383975,0.11713615609693243,0.047619047619047616,0.3036488960330181,0.15361003669609244,0.06756840492098064,0.0571549670026547
79,0.92,0.6602721853704251,0.05249832630450697,0.5659032455985847,0.04638433231465611,0.047619047619047616,0.20413823190579788,0.011543621026239716,0.028703708266950574,0.058354716975902214
80,0.92,0.16502373599121478,0.09941456769835383,0.9974752456615741,0.17471728677739432,0.047619047619047616,0.04354077101543565,0.04145287600058578,0.07531975282408371,0.01576203374790748
81,0.92,0.1352721000453076,0.1533336411045229,0.5407905633217324,0.06239538016585178,0.047619047619047616,0.33040117801980806,0.21400347960671384,0.09254251109627297,0.017994852926501253
82,0.92,0.05960443100659589,0.07582721302588741,0.9550628765300244,0.2070192329685704,0.047619047619047616,0.059667680824643854,0.003979009381276509,0.056113781854243525,0.055582364457476635
83,0.92,0.11212042669619339,0.1934018124309798,0.9249795394429656,0.2284143044636668,0.047619047619047616,0.16586548780759686,0.04322115667747218,0.07125961080545715,0.03311797413198797
84,0.92,0.38745546851027146,0.056759581799306826,0.7446628825046548,0.09632054144163044,0.047619047619047616,0.1608357825785525,0.07169724314207787,0.0774076694188152,0.046431449629139185
85,0.92,0.08353111493243028,0.18068245019306206,0.12542815918382788,0.176972297276828,0.047619047619047616,0.4890928269216459,0.3848007913679236,0.12255174966573372,0.03697626936649633
86,0.92,0.292396754836453,0.0548177847797144,0.23965997267069494,0.05830058791336262,0.047619047619047616,0.03323096838847504,0.021551494583285532,0.0426985746971795,0.03235608052259015
87,0.92,0.2513384856128222,0.1482542061489033,0.5557466431453754,0.2447318734840259,0.047619047619047616,0.39381646947075316,0.2707253614592671,0.11728075345581687,0.04880541752854204
88,0.92,0.07701728290021033,0.19474527315969925,0.40628612372369166,0.23899860125510097,0.047619047619047616,0.24678375280190581,0.10577204912089708,0.09711207082867979,0.02309947971262403
89,0.92,0.2297885372702485,0.1944148493459089,0.10499474734782699,0.09602886883548697,0.047619047619047616,0.0910371435830897,0.056262881244448185,0.047366758258836135,0.04230708329537732
90,0.92,0.80352088069462,0.21095948852290852,0.6115742872347114,0.18746667505905168,0.047619047619047616,0.010416812292083698,0.007702251401195379,0.045447427406468906,0.04923587324619216
91,0.92,0.9408738522530498,0.05178659383281092,0.6639054151199173,0.18354819694833716,0.047619047619047616,0.16252807056779014,0.10978821009299634,0.035234855322435504,0.03370482504156034
92,0.92,0.5751261420801725,0.11378685506240563,0.6884350137934026,0.09071429791036004,0.047619047619047616,0.26313747422944817,0.1678664175898092,0.04842931904026457,0.03915189202477658
93,0.92,0.6812833544061239,0.19454105561150864,0.4883128932434262,0.2385210058326318,0.047619047619047616,0.2626479753978855,0.012295042213923326,0.050767025177591865,0.037591269833018165
94,0.92,0.5607736472026361,0.19047920849658478,0.9921506641514107,0.19782875246927734,0.047619047619047616,0.2666663120898822,0.19896154091431198,0.06648175168002113,0.028413570639302395
95,0.92,0.5106148416430668,0.0703379119481335,0.5551509950745546,0.07180597088658328,0.047619047619047616,0.10412260029675106,0.04330377193654232,0.05333626110164654,0.018198339272763812
96,0.92,0.38997405426360743,0.13304213346260765,0.33548234213055417,0.06362932731298673,0.047619047619047616,0.3491231794051737,0.281359102554552,0.05013235618829754,0.041582325263662304
97,0.92,0.2316697694077855,0.05969586514575636,0.6793819880167875,0.05775640402852053,0.047619047619047616,0.473531489995143,0.4249455648579056,0.08610584229386119,0.039089220603059846
98,0.92,0.19478240043417167,0.08236424976003076,0.4207014417415461,0.1714050750868503,0.047619047619047616,0.3817844966994275,0.07535450409179213,0.06422873877326846,0.05220984374169822
99,0.92,0.08254516534752343,0.09652624859592765,0.5938460088075858,0.16403892861142194,0.047619047619047616,0.22328725427621285,0.1218136924579089,0.10018501518135538,0.031221869439137177
100,0.92,0.05700810913132313,0.2004672711908636,0.19024930527880946,0.1833877496641459,0.047619047619047616,0.49359850865582233,0.2348899410834825,0.1241082320361228,0.03273676906605627
101,0.92,0.45677426377554253,0.2060696026241331,0.5316932934918966,0.05712770465943284,0.047619047619047616,0.45934996479018514,0.18629987308382198,0.05567772117473087,0.03994917856610569
102,0.92,0.8855357987645882,0.1298820754737844,0.9265788750864065,0.24252015203102512,0.047619047619047616,0.15010394785452078,0.017181674558193534,0.06295316138244607,0.03459806645792677
103,0.92,0.46579614460889535,0.10490277339006414,0.5263699641226374,0.15126982064693945,0.047619047619047616,0.2330590135580233,0.2116475453784223,0.05394250771627948,0.03888411710213356
104,0.92,0.41575191224065494,0.11803929509466048,0.48884067367364326,0.23441796970030698,0.047619047619047616,0.1430219296672157,0.13951213949452446,0.057430959368613255,0.0403298590264706
105,0.92,0.8358019169162054,0.19080088035782833,0.6752609455979779,0.14475529011979557,0.047619047619047616,0.1738213359512518,0.1391994958804729,0.04041363036198222,0.03827224559821904
106,0.92,0.23109346899141275,0.05853682201121533,0.3794221623965969,0.23293185239476533,0.047619047619047616,0.23992674064447672,0.13579981735564034,0.07468569941519324,0.017656782735738827
