,a,b,rho
877,2.726195094937619,2.8161091726658087,0.00022069173409446365
878,3.144457658254407,3.2356485261703356,0.00015979348272845083
879,1.7618772349401937,1.8557578310319647,0.0005089924091088194
880,0.9898991878664567,1.0813990024997098,0.001457251724554669
881,1.0686505008858456,1.1671258272026315,0.0012245939485331836
882,1.3208970673316396,1.414260083829843,0.0008383994494860502
883,0.7497243305105068,0.8495339369075009,0.002328598461988328
884,0.8508182697998723,0.9486706236222462,0.0017995899081602296
885,2.569407770123113,2.6606487855239562,0.00023016343226963442
886,5.508240580336511,5.601334842461924,5.340898926344484e-05
887,1.1465370671163786,1.2404349933413235,0.0011044104431657698
888,5.068963138815986,5.153927727032213,6.681718895474753e-05
889,3.9602934137931034,4.056095822642139,9.747688389749487e-05
890,4.830521061212389,4.926832456285873,6.493269344283181e-05
891,5.579268170722617,5.666856634703008,5.334935898703819e-05
892,4.197215801526985,4.2832431325961435,9.12937211535081e-05
893,3.1018349728510772,3.1910810707649278,0.0001633251443983741
894,5.867347723197439,5.959202493123867,4.732393985633632e-05
895,4.210023943261887,4.300951838985666,9.599297761230475e-05
896,1.571012006992736,1.662342620336823,0.0006275390212813492
897,4.945367181811213,5.033453520832522,6.85826891595498e-05
898,2.6951797177043306,2.783313340547468,0.00021880845185108245
899,1.5766197178316397,1.6697454396099698,0.0005771882901470083
900,1.329876927653556,1.4219123950166128,0.0008658504297482273
901,2.4448049044585267,2.5400294227080527,0.0002409919146558093
902,3.1375492572446935,3.2288209744183023,0.00016717404739406084
903,2.812086766702321,2.9025468386735254,0.00020630275987326474
904,0.635667427566626,0.7445998613368675,0.002691606000780781
905,1.4985529323454978,1.5912247699982303,0.0006643215223793986
906,1.1982471456975679,1.2955483135004329,0.0009829002843983604
907,2.7110215632264993,2.8044825325184615,0.0002107462006162453
908,1.4162332612736275,1.5106708334037977,0.0007440256943183332
909,2.0481868363542683,2.1394045765699463,0.00036791725219555203
910,4.236860522280628,4.324061908788429,9.450134148477397e-05
911,1.3843646878139444,1.480095423943818,0.0007092792444045027
912,0.9876788444673203,1.0818939704974602,0.001386177165043293
913,0.5650343685122705,0.6608906712233306,0.0035986048052928923
914,4.846150766662666,4.938896410173262,6.923626578168362e-05
915,1.3394849316369217,1.4362827260081477,0.0007973674326719693
916,4.909915700035904,4.9968681670624635,7.060948719101235e-05
917,2.8893650617837996,2.9942769961320597,0.00017457698076194571
918,2.2077190759631566,2.2950197780261665,0.0003268235462766045
919,3.585182229381101,3.675905917286405,0.00012413446634966687
920,1.0274356512768175,1.1285560452898957,0.001267678306100738
921,0.9455697788766944,1.0435684925844462,0.0014967198527173476
922,0.8728510044876979,0.9706110950769727,0.0018185736829376253
923,1.4546520739698527,1.5462909095152162,0.0006625957476532407
924,2.7705322083806543,2.8604434175479265,0.0002032033248584819
925,2.960990913184455,3.0582412865720765,0.00017689153221279286
926,0.8448746995925401,0.9373890664371946,0.001872541292801655
927,5.325140402668831,5.408634601873971,5.977941068433079e-05
928,1.4377330171287706,1.5263429046397863,0.000707478115289848
929,3.406060030305125,3.504475382979595,0.00013261941931472788
930,0.9023039773342811,0.9958121674659685,0.0015898735022874455
931,1.1661115426742612,1.2613391102797709,0.0011388417047556022
932,2.5937794867088573,2.6803918557449364,0.00023697086028057757
933,2.3458573736531223,2.428974663540884,0.000325853145427385
934,3.1039534717667494,3.1896781814401747,0.00016175695947511117
935,1.7001154291416263,1.797019638528668,0.0004984869857684849
936,0.6606295607059998,0.7614676030290137,0.002662953136841276
937,5.592423272691431,5.684725184258306,5.3703891736845976e-05
938,5.395845350682047,5.48110181094741,5.76548341566896e-05
939,1.7318418474669544,1.8225315232473893,0.0005341628650672914
940,0.8584266835331731,0.9498702395850575,0.0019037881961620506
941,1.913345868357729,2.000368686490497,0.0004117260784999599
942,0.736310850857015,0.8335068576720285,0.002340714661140848
943,2.0039141766043858,2.0966724474005263,0.00038638842321703785
944,1.355591722827965,1.4490744703765406,0.000782118542055762
945,3.2245853780164575,3.3167504181550544,0.00014364164275722515
946,2.6759799314495742,2.7590139619097296,0.00024180032541013864
947,1.4892295836371887,1.5745000208460767,0.000682542101928505
948,4.0356460291084435,4.127500499698867,0.00010354563173220921
949,5.81198291892211,5.9042553113271,4.833182188427099e-05
950,2.657955460361182,2.747364587843625,0.00021664453055920686
951,4.21023242889412,4.3019445956963285,9.061836460995787e-05
952,2.9356106730389655,3.0278875512821353,0.00018920764880341002
953,5.755198658309408,5.850697350852568,4.871697716060441e-05
954,1.4111952823295895,1.5056525314298288,0.0007309250366279974
955,2.866389162413002,2.9642469777856872,0.0001903813259824394
956,1.9022259155269543,1.9936042087697352,0.00040575371299164886
957,1.7707610071100905,1.8625764383153225,0.00044496978982009884
958,1.762107794527432,1.85552786179486,0.0005060246481441566
959,1.8597851734661208,1.94894503591839,0.000506364024732644
960,0.9688296606113196,1.0652168482023054,0.0014116379918265465
961,1.4459375841966782,1.5397441220598251,0.0006859110395550938
962,2.2139721942721207,2.3005037283780942,0.00032343460440352413
963,2.3032169644779437,2.3903021299894576,0.000314116769222933
964,2.5236481714612062,2.6193528780318873,0.00024110845638275702
965,5.365701661112843,5.446457892925453,6.328219033350236e-05
966,1.188567486432148,1.2726716310016484,0.0010580009798910705
967,4.226000148701588,4.315093384278194,9.171398229491978e-05
968,3.1425921713076996,3.2371504618844975,0.00016018799642049885
969,6.090393254779715,6.180665436817777,4.22457296298806e-05
970,0.5299105706395081,0.6287062181092613,0.004317118600822439
971,2.176180651262214,2.2756272440310616,0.000303131545381915
972,1.4886779112775295,1.5735014644711691,0.0006811291436215938
973,1.6810935883372202,1.7735703064616675,0.0005302616725220366
974,2.900160704633634,2.985261740168221,0.0001971451708059868
975,3.633306308335688,3.7224631650750215,0.0001241894008570177
976,4.469615828133529,4.559857032659593,8.092431803001454e-05
977,1.1009922326776596,1.1907635166775603,0.0012306475829573515
978,0.5180078522846767,0.6108501850821407,0.0045178715128049085
979,2.515422691510789,2.60592517191007,0.00026403270680736
980,0.6925639868266956,0.7905326006637098,0.0027159131180885246
981,5.794654433416987,5.889680660117258,4.8614362342643824e-05
982,4.696108137333729,4.789153750194937,7.343538039401576e-05
983,1.574929605553792,1.6637214897734667,0.0006517346056832063
984,3.780592221022957,3.8709178769055366,0.0001086675941580384
985,1.5658853283445682,1.6560951402112145,0.0006514854915164469
986,2.0794803709562313,2.1730079201184926,0.00034928717810438605
987,0.6002037680801869,0.7000454676193475,0.0034770608314431298
988,4.2045289664951335,4.290115818618103,9.66066406053978e-05
989,2.1892953835723232,2.2831842368949116,0.00032621567011546613
990,4.730278251162888,4.820101818740414,7.5634740586632e-05
991,6.070611291872091,6.16751375816538,4.176290188533383e-05
992,1.4709461517315436,1.563981352386953,0.0006509643728605275
993,2.200341150797549,2.2897364844747767,0.00032903896378750686
994,0.6359014986992912,0.7357219516953848,0.00295621568580991
995,3.2267305537242743,3.3152335623189675,0.00015504291163486727
996,1.0135890331897663,1.1055287453865437,0.001436668389114887
997,2.9101104306565917,3.008730621327339,0.00018253492814142348
998,0.8103525796245923,0.9125147528025237,0.00198605712451706
999,1.1975112062520283,1.2887684390545429,0.0009827842965200785
1000,0.8448446920135952,0.9486953046675813,0.0017522005648049899
1001,1.8723632038847131,1.9641509057111004,0.0004537673721788482
1002,0.5872117746676869,0.6874905181963168,0.0034999391299711516
1003,2.3145431338741136,2.4063538774895026,0.0002911785658395694
1004,2.987792385249853,3.0880062627471685,0.00017411386649181517
1005,4.796535947170699,4.887392275870748,6.96949690244042e-05
1006,0.6343563996047742,0.7240245553041353,0.0033440145476069452
1007,1.1443734272104582,1.2444457144173227,0.0010616209421395373
1008,2.933813484405458,3.028237301178704,0.00017785047375803442
1009,3.646527014553325,3.7384903784277297,0.0001194756533898611
1010,0.704959796789251,0.7998481329424266,0.002521483692321801
1011,1.3109241866226489,1.4079440069572466,0.0008560851665579649
1012,0.9913278900290531,1.09287069666552,0.0013825564425451198
1013,0.6055246942137049,0.7031167268251748,0.003298710084265537
1014,1.5014584905643495,1.597501946871867,0.0006259389253282688
1015,4.928940687588808,5.021403789676546,6.17551924850368e-05
1016,5.529693214048026,5.617582403096293,5.6499989986683596e-05
1017,2.5215489780277327,2.607800645191959,0.0002585040739519906
1018,1.5759397804349404,1.6666296097782867,0.0006267476893379309
1019,0.7381036061254788,0.8360203033706086,0.0022650117180742424
1020,4.4681519848301345,4.566651564954666,8.377464196965167e-05
1021,4.211211620458976,4.301582895292866,9.057448233343868e-05
1022,2.369961668658677,2.459977234436772,0.0002811686832987936
1023,1.8251930326535268,1.9178301081478617,0.00046959624928906375
1024,1.3107166380169961,1.4081500005093137,0.0008351716379089147
1025,0.7455153291359771,0.8451045633306331,0.002276211346175989
1026,0.551694646614164,0.6508960701635573,0.0037357692140101008
1027,2.360964147311494,2.4483205603974567,0.0002952335271721451
1028,2.6694466153845426,2.7660027502021394,0.0002414062727384747
1029,3.407206524805448,3.5036692696080407,0.0001330832581290986
1030,0.48593201756211085,0.5802462651144338,0.005051846753742753
1031,5.03408298115076,5.127382148705684,6.433370283775885e-05
1032,5.801151261601871,5.885252918730011,5.210991362547657e-05
1033,4.703637446073479,4.797061551437646,6.916697378249515e-05
1034,1.5041713942962363,1.5944849671248753,0.0006768671204491916
